height,found_at,value,pool_scoring_hashrate_ghps,user_scoring_hashrate_ghps,user_reward
764934,2022-11-27 17:35:21,6.33449640,14774238065.877449,725767.3464916475,0.00031118
764936,2022-11-27 17:51:42,6.43406445,14749294209.175598,726805.5798213643,0.00031705
764950,2022-11-27 20:32:49,6.52978670,14827360193.899202,730097.9143521293,0.00032147
764978,2022-11-28 03:07:00,6.35115196,14522601519.417118,726080.0066992614,0.00031754
765103,2022-11-28 23:29:08,6.44497836,14553824610.337343,733242.4108680042,0.00032468
765183,2022-11-29 14:42:56,6.28100163,14444480461.424166,721529.2163249988,0.00031369
765212,2022-11-29 19:17:09,6.51119863,14213764105.486078,723221.9036845198,0.00033130
765217,2022-11-29 19:51:03,6.28921850,14035196913.016014,726539.9128304025,0.00032548
765239,2022-11-30 00:32:46,6.41475399,13505914257.288567,725227.6834397104,0.00034445
765278,2022-11-30 05:36:24,6.26604415,14443558380.261831,725882.4194337055,0.00031483
765323,2022-11-30 13:40:31,6.56291830,14494196016.257477,716558.4692978251,0.00032441
765331,2022-11-30 15:10:31,6.47981180,14425156774.78172,710374.2838125413,0.00031910
765333,2022-11-30 15:19:05,6.42390002,14438995078.500189,709863.6030141726,0.00031582
765362,2022-11-30 21:27:19,6.35595508,14618036032.571817,428460.98749246896,0.00018394
765404,2022-12-01 04:26:44,6.41020814,14699046834.710016,711078.2627400404,0.00031000
765413,2022-12-01 05:31:03,6.31020549,14589837058.33778,715805.8051208957,0.00030952
765419,2022-12-01 05:49:19,6.34588933,14599718701.84619,710594.6263998417,0.00030882
765432,2022-12-01 07:04:59,6.27494882,14687419451.791666,712721.9892615016,0.00030450
765437,2022-12-01 07:50:28,6.44265902,14712512377.30617,705643.2617030588,0.00030900
765443,2022-12-01 08:08:13,6.25536791,14687581677.480564,708804.4499953454,0.00030186
765468,2022-12-01 12:25:17,6.43999708,14626948372.49354,703525.060554985,0.00030970
765493,2022-12-01 17:42:10,6.56775083,14780776355.293385,678458.489923029,0.00030147
765522,2022-12-01 22:38:52,6.70361669,14938232170.646666,702805.7233057744,0.00031539
765550,2022-12-02 03:47:30,6.36468648,14975627112.147718,702762.9716304162,0.00029858
765557,2022-12-02 04:47:11,6.39358527,14951974238.958124,700010.2995530117,0.00029928
765567,2022-12-02 06:17:42,6.58151863,14957149206.843462,694390.7047280095,0.00030552
765579,2022-12-02 08:17:50,6.37484552,14914675241.951624,674996.8337317904,0.00028851
765598,2022-12-02 13:06:28,6.47265560,13569651898.863783,694895.7778627231,0.00033146
765616,2022-12-02 15:45:28,6.59374466,14051889521.100327,700053.7382952389,0.00032850
765649,2022-12-02 23:17:41,6.55600998,13761825317.848045,703050.3929703367,0.00033489
765669,2022-12-03 03:23:49,6.50296062,14306237793.339815,705045.0276731974,0.00032046
765684,2022-12-03 06:09:00,6.36854397,15103717581.21063,699615.2266246261,0.00029500
765705,2022-12-03 10:34:47,6.54033212,15075077707.677086,705111.5426455038,0.00030589
765708,2022-12-03 10:50:48,6.30402046,15078620859.462381,702746.221490139,0.00029380
765773,2022-12-03 21:35:53,6.47632640,15183968574.614183,705606.4519767981,0.00030094
765809,2022-12-04 05:35:48,6.34417846,14466329406.378965,709682.9173639381,0.00031121
765824,2022-12-04 07:33:04,6.30971869,14829415222.003698,296169.5132527542,0.00012602
765831,2022-12-04 08:22:54,6.31386719,15024324021.336992,24514.506097000758,0.00001030
766123,2022-12-06 08:12:12,6.45678845,14739916547.45779,317.70702819028253,0.00000014
785254,2023-04-13 19:52:20,6.55354200,6618946860.819602,12.161563276717844,0.00000001
788126,2023-05-03 19:31:27,7.38561087,6261966061.711616,363.6236121763876,0.00000042
